"","Countrycode","Country.or.Area","Subgroup","Source","Year","Value","Region"
"936","GEO","Georgia","Female","UNESCO_UIS Database_Sep2007",2005,155167,"Europe & Central Asia"
"937","GEO","Georgia","Female","UNESCO_UIS Database_Sep2007",2004,155763,"Europe & Central Asia"
"938","GEO","Georgia","Male","UNESCO_UIS Database_Sep2007",2002,228074,"Europe & Central Asia"
"939","GHA","Ghana","Female","UNESCO_UIS Database_Sep2007",2002,497045,"Sub-Saharan Africa"
"940","GHA","Ghana","Female","UNESCO_UIS Database_Sep2007",2003,527365,"Sub-Saharan Africa"
"941","GHA","Ghana","Female","UNESCO_UIS Database_Sep2007",1999,446898,"Sub-Saharan Africa"
"942","GHA","Ghana","Male","UNESCO_UIS Database_Sep2007",2003,643399,"Sub-Saharan Africa"
"943","GHA","Ghana","Male","UNESCO_UIS Database_Sep2007",2004,708391,"Sub-Saharan Africa"
"944","GHA","Ghana","Female","UNESCO_UIS Database_Sep2007",2001,460011,"Sub-Saharan Africa"
"945","GHA","Ghana","Male","UNESCO_UIS Database_Sep2007",2002,610202,"Sub-Saharan Africa"
"946","GHA","Ghana","Female","UNESCO_UIS Database_Sep2007",2005,607980,"Sub-Saharan Africa"
"947","GHA","Ghana","Male","UNESCO_UIS Database_Sep2007",1999,577237,"Sub-Saharan Africa"
"948","GHA","Ghana","Female","UNESCO_UIS Database_Sep2007",2000,464860,"Sub-Saharan Africa"
"949","GHA","Ghana","Female","UNESCO_UIS Database_Sep2007",2004,568279,"Sub-Saharan Africa"
"950","GHA","Ghana","Male","UNESCO_UIS Database_Sep2007",2005,742430,"Sub-Saharan Africa"
"951","GHA","Ghana","Male","UNESCO_UIS Database_Sep2007",2001,569247,"Sub-Saharan Africa"
"952","GHA","Ghana","Male","UNESCO_UIS Database_Sep2007",2000,591756,"Sub-Saharan Africa"
"953","GIB","Gibraltar","Female","UNESCO_UIS Database_Sep2007",2001,761,"Europe & Central Asia"
"954","GIB","Gibraltar","Female","UNESCO_UIS Database_Sep2007",2002,761,"Europe & Central Asia"
"955","GIB","Gibraltar","Female","UNESCO_UIS Database_Sep2007",2000,708,"Europe & Central Asia"
"956","GIB","Gibraltar","Male","UNESCO_UIS Database_Sep2007",2001,789,"Europe & Central Asia"
"957","GIB","Gibraltar","Male","UNESCO_UIS Database_Sep2007",2002,789,"Europe & Central Asia"
"958","GIB","Gibraltar","Male","UNESCO_UIS Database_Sep2007",2000,763,"Europe & Central Asia"
"959","GIB","Gibraltar","Male","UNESCO_UIS Database_Sep2007",2005,789,"Europe & Central Asia"
"960","GIB","Gibraltar","Female","UNESCO_UIS Database_Sep2007",2004,761,"Europe & Central Asia"
"961","GIB","Gibraltar","Female","UNESCO_UIS Database_Sep2007",1999,650,"Europe & Central Asia"
"962","GIB","Gibraltar","Male","UNESCO_UIS Database_Sep2007",2004,789,"Europe & Central Asia"
"963","GIB","Gibraltar","Female","UNESCO_UIS Database_Sep2007",2003,761,"Europe & Central Asia"
"964","GIB","Gibraltar","Male","UNESCO_UIS Database_Sep2007",2003,789,"Europe & Central Asia"
"965","GIB","Gibraltar","Male","UNESCO_UIS Database_Sep2007",1999,720,"Europe & Central Asia"
"966","GIB","Gibraltar","Female","UNESCO_UIS Database_Sep2007",2005,761,"Europe & Central Asia"
"967","GIN","Guinea","Male","UNESCO_UIS Database_Sep2007",2004,239609,"Sub-Saharan Africa"
"968","GIN","Guinea","Male","UNESCO_UIS Database_Sep2007",2005,282100,"Sub-Saharan Africa"
"969","GIN","Guinea","Male","UNESCO_UIS Database_Sep2007",2000,148908,"Sub-Saharan Africa"
"970","GIN","Guinea","Female","UNESCO_UIS Database_Sep2007",2005,141379,"Sub-Saharan Africa"
"971","GIN","Guinea","Male","UNESCO_UIS Database_Sep2007",1999,127198,"Sub-Saharan Africa"
"972","GIN","Guinea","Female","UNESCO_UIS Database_Sep2007",2001,67627,"Sub-Saharan Africa"
"973","GIN","Guinea","Male","UNESCO_UIS Database_Sep2007",2001,172940,"Sub-Saharan Africa"
"974","GIN","Guinea","Male","UNESCO_UIS Database_Sep2007",2002,197949,"Sub-Saharan Africa"
"975","GIN","Guinea","Male","UNESCO_UIS Database_Sep2007",2003,214173,"Sub-Saharan Africa"
"976","GIN","Guinea","Female","UNESCO_UIS Database_Sep2007",2003,96309,"Sub-Saharan Africa"
"977","GIN","Guinea","Female","UNESCO_UIS Database_Sep2007",1999,44736,"Sub-Saharan Africa"
"978","GIN","Guinea","Female","UNESCO_UIS Database_Sep2007",2000,54179,"Sub-Saharan Africa"
"979","GIN","Guinea","Female","UNESCO_UIS Database_Sep2007",2004,109171,"Sub-Saharan Africa"
"980","GIN","Guinea","Female","UNESCO_UIS Database_Sep2007",2002,81224,"Sub-Saharan Africa"
"981","GMB","Gambia The","Female","UNESCO_UIS Database_Sep2007",2001,23485,"Sub-Saharan Africa"
"982","GMB","Gambia The","Female","UNESCO_UIS Database_Sep2007",2003,33600,"Sub-Saharan Africa"
"983","GMB","Gambia The","Female","UNESCO_UIS Database_Sep2007",1999,19803,"Sub-Saharan Africa"
"984","GMB","Gambia The","Male","UNESCO_UIS Database_Sep2007",2003,40540,"Sub-Saharan Africa"
"985","GMB","Gambia The","Male","UNESCO_UIS Database_Sep2007",2004,46569,"Sub-Saharan Africa"
"986","GMB","Gambia The","Female","UNESCO_UIS Database_Sep2007",2004,38199,"Sub-Saharan Africa"
"987","GMB","Gambia The","Female","UNESCO_UIS Database_Sep2007",2002,32305,"Sub-Saharan Africa"
"988","GMB","Gambia The","Female","UNESCO_UIS Database_Sep2007",2005,38199,"Sub-Saharan Africa"
"989","GMB","Gambia The","Male","UNESCO_UIS Database_Sep2007",1999,30548,"Sub-Saharan Africa"
"990","GMB","Gambia The","Male","UNESCO_UIS Database_Sep2007",2005,46569,"Sub-Saharan Africa"
"991","GMB","Gambia The","Female","UNESCO_UIS Database_Sep2007",2000,21611,"Sub-Saharan Africa"
"992","GMB","Gambia The","Male","UNESCO_UIS Database_Sep2007",2002,43034,"Sub-Saharan Africa"
"993","GMB","Gambia The","Male","UNESCO_UIS Database_Sep2007",2000,31740,"Sub-Saharan Africa"
"994","GMB","Gambia The","Male","UNESCO_UIS Database_Sep2007",2001,33270,"Sub-Saharan Africa"
"995","GNB","Guinea-Bissau","Female","UNESCO_UIS Database_Sep2007",1999,9121,"Sub-Saharan Africa"
"996","GNB","Guinea-Bissau","Male","UNESCO_UIS Database_Sep2007",2004,17133,"Sub-Saharan Africa"
"997","GNB","Guinea-Bissau","Male","UNESCO_UIS Database_Sep2007",2005,17133,"Sub-Saharan Africa"
"998","GNB","Guinea-Bissau","Female","UNESCO_UIS Database_Sep2007",2005,9410,"Sub-Saharan Africa"
"999","GNB","Guinea-Bissau","Male","UNESCO_UIS Database_Sep2007",1999,16615,"Sub-Saharan Africa"
"1000","GNB","Guinea-Bissau","Male","UNESCO_UIS Database_Sep2007",2000,16615,"Sub-Saharan Africa"
"1001","GNB","Guinea-Bissau","Male","UNESCO_UIS Database_Sep2007",2002,17133,"Sub-Saharan Africa"
"1002","GNB","Guinea-Bissau","Male","UNESCO_UIS Database_Sep2007",2003,17133,"Sub-Saharan Africa"
"1003","GNB","Guinea-Bissau","Female","UNESCO_UIS Database_Sep2007",2002,9410,"Sub-Saharan Africa"
"1004","GNB","Guinea-Bissau","Male","UNESCO_UIS Database_Sep2007",2001,17133,"Sub-Saharan Africa"
"1005","GNB","Guinea-Bissau","Female","UNESCO_UIS Database_Sep2007",2000,9121,"Sub-Saharan Africa"
"1006","GNB","Guinea-Bissau","Female","UNESCO_UIS Database_Sep2007",2001,9410,"Sub-Saharan Africa"
"1007","GNB","Guinea-Bissau","Female","UNESCO_UIS Database_Sep2007",2004,9410,"Sub-Saharan Africa"
"1008","GNB","Guinea-Bissau","Female","UNESCO_UIS Database_Sep2007",2003,9410,"Sub-Saharan Africa"
"1009","GNQ","Equatorial Guinea","Male","UNESCO_UIS Database_Sep2007",2000,12909,"Sub-Saharan Africa"
"1010","GNQ","Equatorial Guinea","Male","UNESCO_UIS Database_Sep2007",2001,13463,"Sub-Saharan Africa"
"1011","GNQ","Equatorial Guinea","Male","UNESCO_UIS Database_Sep2007",1999,14643,"Sub-Saharan Africa"
"1012","GNQ","Equatorial Guinea","Female","UNESCO_UIS Database_Sep2007",2001,7710,"Sub-Saharan Africa"
"1013","GNQ","Equatorial Guinea","Female","UNESCO_UIS Database_Sep2007",2002,7710,"Sub-Saharan Africa"
"1014","GNQ","Equatorial Guinea","Female","UNESCO_UIS Database_Sep2007",2003,7710,"Sub-Saharan Africa"
"1015","GNQ","Equatorial Guinea","Female","UNESCO_UIS Database_Sep2007",2004,7710,"Sub-Saharan Africa"
"1016","GNQ","Equatorial Guinea","Female","UNESCO_UIS Database_Sep2007",2005,7710,"Sub-Saharan Africa"
"1017","GNQ","Equatorial Guinea","Male","UNESCO_UIS Database_Sep2007",2003,13463,"Sub-Saharan Africa"
"1018","GNQ","Equatorial Guinea","Male","UNESCO_UIS Database_Sep2007",2004,13463,"Sub-Saharan Africa"
"1019","GNQ","Equatorial Guinea","Male","UNESCO_UIS Database_Sep2007",2002,13463,"Sub-Saharan Africa"
"1020","GNQ","Equatorial Guinea","Female","UNESCO_UIS Database_Sep2007",2000,7770,"Sub-Saharan Africa"
"1021","GNQ","Equatorial Guinea","Male","UNESCO_UIS Database_Sep2007",2005,13463,"Sub-Saharan Africa"
"1022","GNQ","Equatorial Guinea","Female","UNESCO_UIS Database_Sep2007",1999,5413,"Sub-Saharan Africa"
"1023","GRC","Greece","Female","UNESCO_UIS Database_Sep2007",2000,364800,"Europe & Central Asia"
"1024","GRC","Greece","Female","UNESCO_UIS Database_Sep2007",1999,377222,"Europe & Central Asia"
"1025","GRC","Greece","Male","UNESCO_UIS Database_Sep2007",2000,373944,"Europe & Central Asia"
"1026","GRC","Greece","Male","UNESCO_UIS Database_Sep2007",2001,378318,"Europe & Central Asia"
"1027","GRC","Greece","Male","UNESCO_UIS Database_Sep2007",2005,374085,"Europe & Central Asia"
"1028","GRC","Greece","Male","UNESCO_UIS Database_Sep2007",1999,393661,"Europe & Central Asia"
"1029","GRC","Greece","Male","UNESCO_UIS Database_Sep2007",2004,359950,"Europe & Central Asia"
"1030","GRC","Greece","Female","UNESCO_UIS Database_Sep2007",2003,346406,"Europe & Central Asia"
"1031","GRC","Greece","Female","UNESCO_UIS Database_Sep2007",2005,341452,"Europe & Central Asia"
"1032","GRC","Greece","Male","UNESCO_UIS Database_Sep2007",2003,367444,"Europe & Central Asia"
"1033","GRC","Greece","Female","UNESCO_UIS Database_Sep2007",2002,346406,"Europe & Central Asia"
"1034","GRC","Greece","Male","UNESCO_UIS Database_Sep2007",2002,367444,"Europe & Central Asia"
"1035","GRC","Greece","Female","UNESCO_UIS Database_Sep2007",2001,365144,"Europe & Central Asia"
"1036","GRC","Greece","Female","UNESCO_UIS Database_Sep2007",2004,335888,"Europe & Central Asia"
"1037","GRD","Grenada","Female","UNESCO_UIS Database_Sep2007",2000,7649,"Latin America & Caribbean"
"1038","GRD","Grenada","Female","UNESCO_UIS Database_Sep2007",1999,7649,"Latin America & Caribbean"
"1039","GRD","Grenada","Male","UNESCO_UIS Database_Sep2007",2005,6830,"Latin America & Caribbean"
"1040","GRD","Grenada","Male","UNESCO_UIS Database_Sep2007",2001,6818,"Latin America & Caribbean"
"1041","GRD","Grenada","Male","UNESCO_UIS Database_Sep2007",1999,6818,"Latin America & Caribbean"
"1042","GRD","Grenada","Male","UNESCO_UIS Database_Sep2007",2000,6818,"Latin America & Caribbean"
"1043","GRD","Grenada","Female","UNESCO_UIS Database_Sep2007",2003,7273,"Latin America & Caribbean"
"1044","GRD","Grenada","Female","UNESCO_UIS Database_Sep2007",2005,6845,"Latin America & Caribbean"
"1045","GRD","Grenada","Male","UNESCO_UIS Database_Sep2007",2003,7587,"Latin America & Caribbean"
"1046","GRD","Grenada","Male","UNESCO_UIS Database_Sep2007",2004,6633,"Latin America & Caribbean"
"1047","GRD","Grenada","Male","UNESCO_UIS Database_Sep2007",2002,6818,"Latin America & Caribbean"
"1048","GRD","Grenada","Female","UNESCO_UIS Database_Sep2007",2001,7649,"Latin America & Caribbean"
"1049","GRD","Grenada","Female","UNESCO_UIS Database_Sep2007",2002,7649,"Latin America & Caribbean"
"1050","GRD","Grenada","Female","UNESCO_UIS Database_Sep2007",2004,7027,"Latin America & Caribbean"
"1051","GTM","Guatemala","Female","UNESCO_UIS Database_Sep2007",1999,197825,"Latin America & Caribbean"
"1052","GTM","Guatemala","Male","UNESCO_UIS Database_Sep2007",2004,367552,"Latin America & Caribbean"
"1053","GTM","Guatemala","Male","UNESCO_UIS Database_Sep2007",2005,395616,"Latin America & Caribbean"
"1054","GTM","Guatemala","Female","UNESCO_UIS Database_Sep2007",2005,358880,"Latin America & Caribbean"
"1055","GTM","Guatemala","Male","UNESCO_UIS Database_Sep2007",1999,237087,"Latin America & Caribbean"
"1056","GTM","Guatemala","Male","UNESCO_UIS Database_Sep2007",2000,267802,"Latin America & Caribbean"
"1057","GTM","Guatemala","Female","UNESCO_UIS Database_Sep2007",2004,331009,"Latin America & Caribbean"
"1058","GTM","Guatemala","Male","UNESCO_UIS Database_Sep2007",2002,322214,"Latin America & Caribbean"
"1059","GTM","Guatemala","Male","UNESCO_UIS Database_Sep2007",2003,344884,"Latin America & Caribbean"
"1060","GTM","Guatemala","Female","UNESCO_UIS Database_Sep2007",2001,258239,"Latin America & Caribbean"
"1061","GTM","Guatemala","Male","UNESCO_UIS Database_Sep2007",2001,289674,"Latin America & Caribbean"
"1062","GTM","Guatemala","Female","UNESCO_UIS Database_Sep2007",2002,286206,"Latin America & Caribbean"
"1063","GTM","Guatemala","Female","UNESCO_UIS Database_Sep2007",2000,236082,"Latin America & Caribbean"
"1064","GTM","Guatemala","Female","UNESCO_UIS Database_Sep2007",2003,308608,"Latin America & Caribbean"
"1065","GUY","Guyana","Female","UNESCO_UIS Database_Sep2007",2005,35298,"Latin America & Caribbean"
"1066","GUY","Guyana","Male","UNESCO_UIS Database_Sep2007",1999,33338,"Latin America & Caribbean"
"1067","GUY","Guyana","Female","UNESCO_UIS Database_Sep2007",1999,33157,"Latin America & Caribbean"
"1068","GUY","Guyana","Female","UNESCO_UIS Database_Sep2007",2000,34781,"Latin America & Caribbean"
"1069","GUY","Guyana","Female","UNESCO_UIS Database_Sep2007",2001,36235,"Latin America & Caribbean"
"1070","GUY","Guyana","Female","UNESCO_UIS Database_Sep2007",2003,35031,"Latin America & Caribbean"
"1071","GUY","Guyana","Female","UNESCO_UIS Database_Sep2007",2004,35031,"Latin America & Caribbean"
"1072","GUY","Guyana","Male","UNESCO_UIS Database_Sep2007",2000,34808,"Latin America & Caribbean"
"1073","GUY","Guyana","Female","UNESCO_UIS Database_Sep2007",2002,34803,"Latin America & Caribbean"
"1074","GUY","Guyana","Male","UNESCO_UIS Database_Sep2007",2005,35317,"Latin America & Caribbean"
"1075","GUY","Guyana","Male","UNESCO_UIS Database_Sep2007",2004,33948,"Latin America & Caribbean"
"1076","GUY","Guyana","Male","UNESCO_UIS Database_Sep2007",2003,33948,"Latin America & Caribbean"
"1077","GUY","Guyana","Male","UNESCO_UIS Database_Sep2007",2001,35793,"Latin America & Caribbean"
"1078","GUY","Guyana","Male","UNESCO_UIS Database_Sep2007",2002,34456,"Latin America & Caribbean"
"1079","HKG","Hong Kong SAR","Male","UNESCO_UIS Database_Sep2007",2003,249463,"East Asia & Pacific"
"1080","HKG","Hong Kong SAR","Male","UNESCO_UIS Database_Sep2007",2004,251824,"East Asia & Pacific"
"1081","HKG","Hong Kong SAR","Female","UNESCO_UIS Database_Sep2007",1999,237489,"East Asia & Pacific"
"1082","HKG","Hong Kong SAR","Female","UNESCO_UIS Database_Sep2007",2005,243873,"East Asia & Pacific"
"1083","HKG","Hong Kong SAR","Male","UNESCO_UIS Database_Sep2007",1999,252550,"East Asia & Pacific"
"1084","HKG","Hong Kong SAR","Male","UNESCO_UIS Database_Sep2007",2000,252550,"East Asia & Pacific"
"1085","HKG","Hong Kong SAR","Male","UNESCO_UIS Database_Sep2007",2002,251524,"East Asia & Pacific"
"1086","HKG","Hong Kong SAR","Female","UNESCO_UIS Database_Sep2007",2001,237489,"East Asia & Pacific"
"1087","HKG","Hong Kong SAR","Female","UNESCO_UIS Database_Sep2007",2002,237013,"East Asia & Pacific"
"1088","HKG","Hong Kong SAR","Male","UNESCO_UIS Database_Sep2007",2001,252550,"East Asia & Pacific"
"1089","HKG","Hong Kong SAR","Female","UNESCO_UIS Database_Sep2007",2000,237489,"East Asia & Pacific"
"1090","HKG","Hong Kong SAR","Male","UNESCO_UIS Database_Sep2007",2005,254481,"East Asia & Pacific"
"1091","HKG","Hong Kong SAR","Female","UNESCO_UIS Database_Sep2007",2004,240955,"East Asia & Pacific"
"1092","HKG","Hong Kong SAR","Female","UNESCO_UIS Database_Sep2007",2003,237755,"East Asia & Pacific"
"1093","HND","Honduras","Male","UNESCO_UIS Database_Sep2007",2003,252100,"Latin America & Caribbean"
"1094","HND","Honduras","Male","UNESCO_UIS Database_Sep2007",2002,252100,"Latin America & Caribbean"
"1095","HND","Honduras","Female","UNESCO_UIS Database_Sep2007",2003,302710,"Latin America & Caribbean"
"1096","HND","Honduras","Male","UNESCO_UIS Database_Sep2007",2004,252100,"Latin America & Caribbean"
"1097","HND","Honduras","Male","UNESCO_UIS Database_Sep2007",2005,257024,"Latin America & Caribbean"
"1098","HND","Honduras","Male","UNESCO_UIS Database_Sep2007",1999,252100,"Latin America & Caribbean"
"1099","HND","Honduras","Male","UNESCO_UIS Database_Sep2007",2000,252100,"Latin America & Caribbean"
"1100","HND","Honduras","Female","UNESCO_UIS Database_Sep2007",2004,302710,"Latin America & Caribbean"
"1101","HND","Honduras","Female","UNESCO_UIS Database_Sep2007",2005,308511,"Latin America & Caribbean"
"1102","HND","Honduras","Female","UNESCO_UIS Database_Sep2007",2001,302710,"Latin America & Caribbean"
"1103","HND","Honduras","Female","UNESCO_UIS Database_Sep2007",2002,302710,"Latin America & Caribbean"
"1104","HND","Honduras","Male","UNESCO_UIS Database_Sep2007",2001,252100,"Latin America & Caribbean"
"1105","HND","Honduras","Female","UNESCO_UIS Database_Sep2007",1999,302710,"Latin America & Caribbean"
"1106","HND","Honduras","Female","UNESCO_UIS Database_Sep2007",2000,302710,"Latin America & Caribbean"
"1107","HRV","Croatia","Female","UNESCO_UIS Database_Sep2007",2000,202782,"Europe & Central Asia"
"1108","HRV","Croatia","Female","UNESCO_UIS Database_Sep2007",1999,205428,"Europe & Central Asia"
"1109","HRV","Croatia","Male","UNESCO_UIS Database_Sep2007",2005,202614,"Europe & Central Asia"
"1110","HRV","Croatia","Male","UNESCO_UIS Database_Sep2007",2001,205076,"Europe & Central Asia"
"1111","HRV","Croatia","Male","UNESCO_UIS Database_Sep2007",1999,210960,"Europe & Central Asia"
"1112","HRV","Croatia","Male","UNESCO_UIS Database_Sep2007",2000,207625,"Europe & Central Asia"
"1113","HRV","Croatia","Female","UNESCO_UIS Database_Sep2007",2003,197231,"Europe & Central Asia"
"1114","HRV","Croatia","Female","UNESCO_UIS Database_Sep2007",2005,197231,"Europe & Central Asia"
"1115","HRV","Croatia","Male","UNESCO_UIS Database_Sep2007",2003,202614,"Europe & Central Asia"
"1116","HRV","Croatia","Male","UNESCO_UIS Database_Sep2007",2004,202614,"Europe & Central Asia"
"1117","HRV","Croatia","Male","UNESCO_UIS Database_Sep2007",2002,203410,"Europe & Central Asia"
"1118","HRV","Croatia","Female","UNESCO_UIS Database_Sep2007",2001,200088,"Europe & Central Asia"
"1119","HRV","Croatia","Female","UNESCO_UIS Database_Sep2007",2002,198511,"Europe & Central Asia"
"1120","HRV","Croatia","Female","UNESCO_UIS Database_Sep2007",2004,197231,"Europe & Central Asia"
"1121","HUN","Hungary","Male","UNESCO_UIS Database_Sep2007",2001,512762,"Europe & Central Asia"
"1122","HUN","Hungary","Male","UNESCO_UIS Database_Sep2007",2002,515706,"Europe & Central Asia"
"1123","HUN","Hungary","Female","UNESCO_UIS Database_Sep2007",2003,504479,"Europe & Central Asia"
"1124","HUN","Hungary","Female","UNESCO_UIS Database_Sep2007",2004,469288,"Europe & Central Asia"
"1125","HUN","Hungary","Female","UNESCO_UIS Database_Sep2007",2005,467612,"Europe & Central Asia"
"1126","HUN","Hungary","Male","UNESCO_UIS Database_Sep2007",2000,509838,"Europe & Central Asia"
"1127","HUN","Hungary","Female","UNESCO_UIS Database_Sep2007",1999,496030,"Europe & Central Asia"
"1128","HUN","Hungary","Female","UNESCO_UIS Database_Sep2007",2000,492017,"Europe & Central Asia"
